Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
Subject_22,-0.028672097,0.9729775,-0.5395616,0.50357914,0.9158221,0.010378159,-0.19629811,0.99087423,1.0407974,-1.2219168,-0.7047125,-0.12967786,1.0182797,-1.0748724,0.45749733,1.0973406,-0.7490926,-0.8460782,-0.36290157,-0.97547853,-0.80918545,-0.17267378,-0.61129737,-0.14876053,-0.5668872,0.5680151,1.1513771,-0.30571184,-1.0842806,0.42535073,1.1955459,0.5701074,1.5221831,-0.17012729,0.49895605,-0.7796165,-0.7811258,-0.100493334,0.5701621,-0.38673908,0.45497862,-0.5982601,-0.75879025,0.040148415,0.5515934,1.078937,-1.031189,0.28754917,0.872175,1.0412185
Subject_23,0.8247008,-0.18720478,-0.64340585,-0.21932776,-0.652265,-1.4131346,0.5445649,-0.59276885,0.18530507,0.33332804,-0.022328552,0.15203755,0.49329057,0.41036537,-1.1038698,-0.53584814,1.7566264,-0.6101439,0.7750351,0.61792433,1.4381144,-0.7047791,-0.39926997,-0.58607674,1.4877571,-0.5999236,0.97430617,-0.34365392,-0.4005546,-1.3447019,-0.34869465,-0.399548,1.0501872,0.8401064,0.12845993,0.0004923303,-0.47330952,-0.82951856,0.82957214,-0.7401936,1.4227165,-1.3863789,0.16197348,-0.1599742,0.41015235,-0.77135223,0.4961151,0.18007323,-1.0681825,-0.116429955
Subject_24,0.52545667,0.48689356,-0.45100698,-0.7176332,-0.026546221,1.0272686,0.54813176,-0.5783684,0.7633811,-0.79761356,0.41269058,1.4679536,0.7276286,-0.9739698,-0.48452508,1.029851,-0.9845182,-2.05718,0.88133204,-0.16250235,0.87169266,-0.41029668,-0.8128053,-0.498506,-0.22568125,0.7205529,0.6476323,1.3544327,0.94155097,-0.6264183,-0.34424523,0.5640422,0.49149677,-0.09021945,-1.491121,-0.492,-0.5882254,0.6839382,-0.05347366,-0.93930906,-0.90922034,-0.14829752,-0.12814978,0.19146985,-0.3437645,-0.19026804,-0.84326786,1.1492922,0.5833717,1.2167189
Subject_25,-0.5164729,-0.34590548,0.5944695,0.5326096,0.608921,0.08325153,0.4938779,-0.5019718,1.6222262,-1.0346137,0.98388165,1.7608905,-0.73878175,0.648369,0.063007236,0.6927685,0.09398973,0.5110329,1.2271826,-1.0485923,-0.98323923,0.8184787,-0.97173995,-0.77509737,0.51282376,1.4189926,-0.29596993,-1.4792885,-0.5939846,-0.67378014,0.47890195,-0.7350491,0.5376997,-0.025888745,1.1710596,-0.82100374,-0.96412444,-1.2268751,1.2325696,0.97300285,0.24279545,0.9374656,-0.39935413,-0.93847704,-1.2663629,1.0421157,-1.4244548,-0.95021933,0.81743956,-0.3055486
Subject_26,-0.5437566,1.3680292,0.63126385,0.9484816,-1.690728,-0.6389794,-1.0574142,2.3923256,0.88166445,0.9604313,0.19210729,-0.32477587,0.803372,1.3188558,-1.0982872,0.5783311,0.8574577,0.94170284,-1.0174738,0.8999935,-0.39287096,0.2517793,0.2153401,-0.531925,0.052721094,1.0814725,-1.1834211,1.874787,0.15275335,1.186744,-2.0806077,-0.7104918,0.35106444,-0.34649423,0.5500068,-0.23285489,-0.29078814,-1.2505106,-1.0576736,-0.68078554,-1.5665624,1.7060534,-1.1719627,0.9648326,0.45269555,0.87275714,-0.6083854,-0.65090245,0.8807622,-0.7506002
Subject_27,-0.4904171,-1.2773095,0.43837607,0.6378059,0.8105582,-0.5408701,-0.3603434,-0.6078058,0.15568414,0.5514736,0.5685992,-1.0793991,-0.18312362,0.40562433,-0.57990885,0.4865036,-0.91771555,0.4064765,1.3574009,0.76555955,-0.06834429,-0.7559026,1.0389378,-0.27163738,-0.77463573,0.117750235,-0.2526872,0.7414984,0.112114966,-0.5108263,-0.7449518,-0.30036095,-0.2580825,1.0370568,-0.20260169,0.46694496,0.25966552,0.53271174,-0.49468786,0.57984143,-1.4715028,0.5757129,-0.7078317,1.3000656,0.1789352,-1.2310953,0.8099791,0.40687326,0.60132253,0.16270693
Subject_28,0.18096839,-0.40023243,-0.34047794,-1.4887002,0.57298785,1.0253738,0.6966493,-0.91606843,0.89862454,-0.92641544,0.6918671,-0.5463967,1.3671691,0.9294961,-0.010196538,0.23785332,-0.6770008,-0.6153634,-0.9353954,-1.2631068,-0.4016467,-1.5257286,-0.42881027,-1.2491306,-0.5132045,0.57874167,0.4808833,-0.44909745,-0.59979665,-0.2115562,1.488548,-1.0239527,-0.5780877,-1.0153519,-0.4808419,-1.2757041,-1.2485253,0.15038747,-1.4858987,-0.81824565,0.91043323,-1.0699115,-1.1943296,0.78252476,1.0254956,1.7332867,0.1565667,-0.9960421,0.7494729,0.39031258
Subject_29,0.82954806,-1.0900552,-0.028854972,1.0532256,0.45767206,-1.0144243,-0.43345988,-0.5127864,-1.0858544,-0.966888,-0.9491103,-1.6199925,0.3224225,-0.16565363,-0.75273526,1.5288705,-0.114291966,0.47527814,0.9978716,-0.0626411,0.71634865,-0.868529,0.84476024,0.17080413,-1.2103803,-0.3793414,-1.0587217,0.3793954,1.0830944,1.454659,0.007570414,0.6600173,-0.49702203,0.39763993,-1.6945465,-0.33772454,0.36636034,2.2498364,0.05899787,-0.46948978,-0.3613789,0.83808094,-0.04997315,-0.27867213,0.23318061,-1.5157355,1.0910262,-0.64113605,-0.01753916,0.32507265
Subject_30,1.4936959,0.80005026,-0.7406492,-1.2621291,-0.98151004,0.6766499,-1.2662461,0.9015453,1.4116809,-0.89052606,0.24052595,0.34827977,0.6468631,0.545563,0.9831166,-0.21756977,-0.6700665,1.4415531,0.13691965,-0.82583123,-1.5205605,1.2053463,0.45129916,-0.38078433,0.6979736,0.84601194,1.0184842,0.20469272,0.6052929,-0.9492961,-0.015910175,0.44108072,0.8957206,-0.12820654,0.16080244,0.97713006,-0.016661597,-0.6287036,1.0530115,-0.52835315,0.15726674,1.3825423,0.7293492,-0.83138496,-0.23869422,0.59050596,-1.5253379,-1.2021723,0.4724937,-0.12886663
Subject_31,-0.7554342,-0.80269325,0.80722696,0.34670126,1.1335814,0.22848782,0.32702288,0.7030347,-1.261801,-0.10224717,-1.5259176,0.8644079,-1.0649222,0.57449573,-0.7255978,-1.5686586,0.3099178,1.4004449,-0.9634603,-0.6383269,-0.45040005,0.11662618,0.307705,1.689927,-0.30670378,0.1789938,-1.0213012,0.83733416,1.4152222,0.34361464,-0.39021152,2.106867,-0.90427774,1.2091583,-1.2398441,1.6259211,1.417802,-0.18674496,-1.0023838,-0.21422732,0.555722,-0.56669396,1.362985,-1.3587723,-1.9856988,-0.44762462,1.0423012,1.6845669,-0.35468945,0.35922235
Subject_32,0.88875705,0.78828037,-0.09149649,-0.4333113,0.69152474,1.1200461,0.66977245,-0.98771435,1.5027066,0.552795,0.8941699,0.07536543,0.34251416,0.5554388,-0.27902818,0.5233525,-0.78295547,0.3581529,0.6766374,0.9404166,-0.3980097,-0.7855866,1.0787307,-0.92452335,0.39601564,0.88454336,0.7659635,-1.1386563,1.6276064,1.0417905,-1.0200223,-0.57508904,-0.3233928,1.0047529,2.0096483,-1.1078314,-0.8109727,-0.30767587,-0.69673246,0.8735847,0.71217597,1.4344512,-0.64358944,-0.8381227,-0.23928665,0.57522166,0.5670599,-0.6466111,-1.0479673,-1.7290232
Subject_33,0.92304796,0.7202155,-1.0963429,-0.69204354,-1.2911674,0.41192222,-0.7031407,1.706315,1.756556,1.2650635,0.3037607,-0.16213559,1.5745943,0.18680285,-0.086363606,0.7197934,-0.027357565,0.6599111,-1.1291213,-0.5346125,-1.5275806,-0.025641318,-0.70721805,-1.9816952,-0.8396467,1.1581768,-0.883162,-0.46124145,1.178579,0.2993218,-1.8731418,-1.2993367,-0.64992493,0.76927876,0.099293694,-1.7572888,-1.4407952,-0.75411737,-1.0061101,0.9401589,0.37546054,-0.7857233,-1.0400836,1.056413,1.3771286,1.0516672,-1.1283977,-2.2453172,-1.1484046,-0.5822626
Subject_34,0.51597255,0.649088,-0.5355855,1.0265665,0.5640426,-0.61788726,-1.1930028,-0.38659525,-0.8375128,1.3452076,-0.85494745,-0.65149987,-0.35274467,-0.40187606,0.843779,0.5734306,-0.5691181,0.6015914,-0.25275692,0.7673461,1.3291057,1.1959893,-1.0911566,-0.11510967,0.46734083,-0.38410503,-0.7585256,1.8253537,0.53263426,0.87439764,-1.0116713,-0.51097673,-1.3756003,0.6976899,-2.0393794,0.65810484,1.0143814,1.7064092,-0.63084906,-1.2841629,0.8064231,0.22091939,0.122661315,-0.031865194,-0.48327187,-0.86812073,0.4563836,0.014361422,-0.8958254,-0.9202038
Subject_35,-1.1436381,0.19453704,0.023379544,-0.09090087,0.7535372,0.15216768,-0.9929944,-0.6973799,-0.19853829,0.6021891,0.23707719,0.757094,0.44322413,-1.2996936,-0.5163846,-0.6398734,0.0049565663,-1.4210777,0.9096149,-0.08680371,0.5901768,1.2435646,1.0520759,0.04463742,1.5337651,0.2110164,1.2815624,-0.75583434,-1.4802989,-0.82792526,0.4300704,-0.38418478,0.84799695,-0.74046946,0.46834984,-0.33516586,-1.2205961,-0.01687694,-0.7937286,0.6055229,0.79673725,-0.7750394,-2.0156763,0.08230437,0.49924198,0.17718484,-1.0360624,2.571038,0.515994,1.433608
Subject_36,1.2875174,0.29034653,0.053424835,-0.91766506,-0.46672362,0.32833192,-0.7851268,-0.39133728,-0.725642,1.1151322,-0.31937683,0.41735855,0.53314495,-0.27734172,0.41140616,0.44246793,1.8335536,0.6508337,-0.63336194,0.649391,0.24148074,1.1676271,-1.0024077,0.720817,0.69213533,0.4438398,0.7191635,0.5964754,1.0705961,1.0291595,-1.2847934,-0.5143093,0.3069988,0.85569483,0.17492993,-0.89338076,-0.27284124,-0.3837022,-0.62594265,0.5108216,0.46756822,0.027503524,-1.234075,1.1011425,0.47548452,-0.21734905,-0.33883965,-0.22546726,-0.46495005,-1.3138478
Subject_37,0.41387624,-0.47604823,1.8493799,0.79870534,0.72152686,1.3246566,-1.0428845,0.8113517,0.14543426,0.5078248,1.0936683,2.0700629,-1.5999668,-1.9688215,0.9717914,0.846933,0.9659039,-0.9530923,1.1554168,-0.67893076,-0.75876915,-1.1455773,-1.5574571,-0.24958576,-1.3430085,-1.2325572,-0.9398008,-1.7244115,-0.38864914,-0.21880147,0.7426025,-0.68568367,-0.34471416,-1.2214538,0.5774374,0.12476984,-0.67069376,-0.5038902,0.07045127,0.9648588,1.8844998,-0.7083234,-1.4239975,0.7208757,0.18987173,-0.022088123,0.4135643,0.6349259,1.0313832,1.4089142
Subject_38,-0.26011643,-0.9466375,-1.8937725,-0.13745412,1.3394994,0.6214739,0.4094482,-0.4734578,0.3484741,-0.9697729,0.7990705,-1.3908451,-0.6718892,-0.342284,-0.77475137,0.5505493,-0.4988931,0.9424137,-0.9897071,-0.053638585,-0.3506145,-0.9415118,0.21166062,1.4516847,-0.35262966,-1.8143787,-1.5910373,-1.1489687,0.61366546,-0.88063085,-0.64666224,0.6335258,-0.22447385,0.835943,0.30523175,1.0976973,1.7353246,-0.07160853,-0.3032252,-0.596082,1.0890316,-0.22668257,0.38804978,-1.3919036,-1.3636115,-1.940869,0.669802,0.8553407,2.0201705,-0.82657206
Subject_39,-0.34504166,-0.6104305,-0.07556912,-1.4414884,0.11406115,-0.9632878,0.73507625,-0.79516834,0.028229075,0.26282746,0.16224986,-1.0449969,0.92896485,0.87793446,-0.2747576,0.5684832,-0.6816699,-1.425783,0.41802835,-0.828404,-0.78395325,-0.8243644,0.80556893,-0.88408,0.6440234,0.8476873,-0.89756745,-0.7300139,1.9546024,-0.5022062,-0.75341946,-0.19788998,-0.71913743,-0.73780173,0.9534181,-0.6740436,-0.8802174,-0.6615935,0.9634548,0.2864584,-0.7264004,-0.4969731,-1.5186836,-0.41776693,0.51666266,1.3150659,0.34874555,-0.2975999,-0.21883242,1.1403604
