Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
Subject_68,-1.2140921,0.21711005,-0.1459422,-1.0315944,0.3523382,-0.9355608,-0.5893105,-0.7313762,0.55952805,0.3118211,-0.8177529,-0.38378868,-1.369361,1.6555127,0.97639376,0.87865204,1.2840508,-1.1427711,-0.32852337,-1.1013536,-0.76656693,-1.281391,1.2894855,-0.56657255,0.34443262,-0.5997075,1.7277406,-2.1626678,1.2324375,-0.9618998
Subject_69,0.12174753,1.2151804,0.849535,-0.10310241,-0.22648957,-0.8593216,1.0692042,0.4582522,1.0248578,0.1730297,1.159437,-0.13335855,1.1499403,0.36686185,-0.45167506,-0.017294213,1.0169153,0.7773331,0.3801578,-0.16788952,1.0261227,0.9378118,-0.255352,0.8040576,0.3144046,1.0718392,-0.70835364,0.35420159,-0.463401,-0.2764785
Subject_70,0.34142318,1.338511,1.4766077,-0.8482461,1.3594913,1.0935205,0.24945994,0.64057666,-0.10543926,-0.20895511,0.09776717,-0.31308085,-0.73406804,-0.8462323,-0.53186834,-0.86046004,1.0097685,0.78036565,-0.65611273,2.5634973,0.016197324,1.2740282,-0.5299063,-0.71685606,-1.3029706,1.4392498,-0.48114473,0.34546578,-0.755529,0.60856867
Subject_71,0.10439941,0.6823355,-0.8093551,-0.7658855,0.76833093,-0.86339587,0.8242549,-1.7040327,0.52561915,1.2103499,1.19668,-0.50699884,1.9344326,0.7683284,0.077371925,-1.5864015,-0.81068856,-0.814722,1.7083526,-0.9936051,0.33584404,0.3182607,0.29377484,1.1080081,-0.45253056,1.0627695,0.34699216,2.2607164,0.026020084,0.6536967
Subject_72,-0.50602967,-0.74972695,-0.4352407,0.22745298,-0.74130225,-0.8184487,-0.24278505,-0.92831796,-0.64039975,1.0585868,-0.1427368,-0.75210786,-0.3000793,-0.34234062,0.3751361,-0.6367363,1.0968572,-0.42742562,-0.12312959,-0.5393254,0.055595044,-0.3098415,0.30934808,0.6855097,0.7362132,-0.57792425,1.095307,-0.5153079,-0.2072219,0.17983642
Subject_73,-0.2569182,-0.7035289,-0.47384423,1.3691411,-0.47378075,0.46115404,-0.013185575,1.0545762,0.8396251,-1.376533,-1.4483057,-1.4515055,0.6808068,-1.40443,-0.24192913,-0.46666098,0.6484544,-0.8140949,-1.4291309,-0.79863894,-1.1730756,-0.44599098,-0.69886446,2.0495183,-0.50597894,0.9944922,-0.60453165,-0.7610531,0.6827617,-0.25329506
Subject_74,-0.9340173,-0.82578176,-0.90621173,-1.3280823,-0.8455936,-0.5945174,0.45587304,-0.062474914,0.80290663,-0.8249951,0.20051186,-1.2380347,0.1780543,0.23795903,-0.562849,-0.09048941,-0.35760957,0.5104351,-0.8164553,-1.2905384,0.3287585,-0.7714167,1.5231212,-0.7788169,0.2608248,-0.6818295,-0.87932265,-0.68388,0.094825216,-0.9104027
Subject_75,0.4235191,0.5640402,0.46633404,1.4378222,-1.0309905,-1.2705334,-1.585153,-1.2556306,-0.32953933,-0.39687106,-0.8181046,1.9516134,-0.16848361,-1.2496525,-0.05664657,0.036846325,-1.0116799,0.9951594,-0.55359,-1.3782978,-0.7964233,0.9781205,-1.1145875,0.3299049,0.9191434,1.0454222,-0.931045,1.9913731,-0.5776761,-0.79483604
Subject_76,1.9674226,-0.8146688,1.658174,0.74504495,-1.9390045,-1.5731417,0.95360184,0.4193232,-0.37851745,0.116796374,0.6640451,1.1808598,1.6383117,-0.9086343,-1.3201019,0.82133937,0.2783342,1.3136383,1.1314052,1.326453,0.83322835,0.5430173,-0.9869001,1.4578955,0.15294346,0.5413301,-0.36569327,-1.1920698,0.23183662,-0.0022221145
Subject_77,-0.5146462,0.60897547,0.5407656,0.31604448,-0.16525827,-1.0274322,0.12443192,-0.07296139,-0.3728725,-0.5048204,1.0058709,0.12758137,-0.7776556,0.6366735,-1.0626208,0.7621621,1.1861426,0.39027354,0.1773979,0.27188542,1.1533861,0.63998395,0.80728227,0.7131612,-0.50126195,0.8780348,1.4759063,-1.2276487,0.45478272,1.3882185
Subject_78,-1.4062394,-1.2646868,-1.7706226,-0.79417604,0.23023355,-2.1310825,-1.3501167,0.35096884,-0.36925223,-1.4870976,-2.3039632,-0.28679523,-2.1266947,2.248984,1.8267311,0.5322903,-3.1911085,-1.3533093,0.3819815,-0.0965436,-2.686152,-2.5607524,0.5476559,-1.5075871,1.2074269,-1.0634747,1.0844022,1.6143007,-1.4558702,2.2570686
Subject_79,-0.7072954,1.118927,0.99758154,-1.2160015,1.8246895,-0.31148675,1.5431497,-0.54302245,-1.0237246,-1.4887965,0.53490835,-1.5260514,-0.9371757,-0.960891,-1.1253725,-1.883779,0.5072849,1.736575,-1.0768273,0.65512204,1.5196646,1.2012744,-0.90487003,-1.0854473,-0.6353792,1.1188632,-0.9585708,-0.30119222,-1.3651607,1.0195776
Subject_80,0.47035143,-0.2652295,0.5677061,0.3418583,0.4514714,0.66605467,-1.0138069,0.29028758,-1.0196195,0.5896506,0.51866025,-0.76672983,-0.7467577,-0.6058168,-1.6508793,0.4646459,0.7513843,-0.7996339,0.27108982,0.034534715,1.3615736,0.79518235,1.5600852,0.891323,0.73566747,0.8777243,0.38270447,-0.46734396,-0.21687306,0.86193985
Subject_81,-0.31995964,-0.82263106,-0.61901873,-0.21790756,0.79156697,-0.18043636,-1.0642489,0.16470307,-1.336009,-0.00091626623,-0.93058056,-1.4037619,-1.1619976,1.1073258,1.4369183,0.48072743,1.1113082,-1.4416553,-1.149964,-0.36632416,-0.9472744,-1.6694975,0.7462051,-1.5285347,0.99201614,-2.3897803,1.4648911,-0.86055946,0.06750952,-1.2882996
Subject_82,-1.5888125,-1.5667063,-0.6965564,-0.9384486,-1.0489117,0.05325919,-1.0341579,0.6397987,-0.099940784,0.7160975,-0.4918375,-0.729476,-1.2284462,0.7485582,1.0763798,1.103185,0.7121134,-1.1175241,-1.0463189,-0.76644945,-0.35016835,-1.1243268,-0.67878735,-1.7702386,1.0129322,-1.9853442,0.9513013,-0.29638705,0.27627313,-1.1826668
Subject_83,-0.6107999,0.4276127,0.33581617,-1.159335,-0.44259864,-0.7699074,-0.36243442,-1.2781818,-0.87051916,0.21437183,0.23649085,0.9029264,-0.6996795,0.43936348,-0.35555485,-0.121590964,0.68869,0.5129991,0.28959256,0.23599026,0.56661594,1.2701253,0.46318033,0.6057951,0.5673275,1.2126695,0.80591404,-0.33212745,0.81006414,0.5871818
Subject_84,1.075436,-0.16450274,-0.065159164,1.1077516,1.0834236,-0.52587414,0.87926024,0.6548893,-1.2651076,-0.45094004,1.8180342,-1.3011782,0.3189454,0.4770641,-0.2900616,-0.0690612,1.2191676,0.36102098,-0.96835446,1.7246721,1.1140465,1.4144351,0.25799617,0.31457755,0.66842127,0.4050625,0.23817298,-0.8049245,-1.0975987,-0.442861
Subject_85,-1.0091325,-0.25571394,-0.59950453,0.7187465,-1.5879692,0.67593396,-0.672227,1.0121429,-2.2710474,0.156756,-1.3682389,0.7564733,0.5266427,1.235517,0.7692271,-1.1832168,0.37272286,0.64915544,1.1278394,-0.4343836,-0.5713678,-0.9483176,0.43800068,-0.012002549,-0.5927642,0.3415584,0.8344245,-0.84038556,0.16116793,1.3270576
