Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_61,8.0532416e-05,-1.1521232,5.558373e-06,4.8065227e-05,0.00020322252
Subject_62,5.3314452e-05,-0.3955196,-9.741974e-05,0.0005304469,-0.00025530747
Subject_63,1.4657708e-05,2.7336018,-5.5141068e-06,0.0003038637,-0.0058508473
Subject_64,-0.00039064835,0.0042170878,-2.7237134e-05,0.000119997785,0.001427841
Subject_65,-1.8180322e-06,0.003698793,3.109987e-06,0.00036926515,-3.6657989e-06
Subject_66,9.0459034e-05,1.2895435,-3.6099067e-05,0.0005547168,-0.0005001737
Subject_67,0.0003520267,-1.8802029,2.487251e-05,-5.272083e-05,0.0007517985
Subject_68,-0.0008519105,-1.6496563,1.4900397e-07,-7.29634e-05,7.542754e-05
Subject_69,-0.0005870687,0.85313505,2.4788826e-05,5.8571033e-05,-0.00019472494
Subject_70,-0.00034404927,0.7969937,9.65946e-07,-0.00016149212,0.00043442525
Subject_71,-4.695732e-06,0.8124097,4.112283e-07,-3.1132262e-05,0.00038965791
Subject_72,1.9444833e-05,-0.40270868,-1.6281454e-06,0.00011430714,0.0002433958
Subject_73,0.000107095264,-0.15634243,3.4028462e-06,7.421594e-05,-0.000745016
Subject_74,0.00018818057,-0.5546661,1.6059761e-05,0.00063112617,-0.0034414502
Subject_75,-0.0007950037,0.4313895,0.00023606996,2.8274411e-05,-9.3278286e-05
Subject_76,8.801879e-05,0.97461563,8.925515e-06,0.00018169977,-0.00081856863
Subject_77,-7.834521e-05,0.20884585,-9.534178e-05,7.355687e-05,-0.00014630819
Subject_78,3.5238518e-05,-2.0805733,-5.828929e-06,0.0004004468,0.09448372
Subject_79,-1.2431123e-05,1.1300666,-1.5581603e-05,1.9219578e-06,-4.8152975e-05
Subject_80,-4.8444337e-05,0.21690254,-0.00010436262,-0.00015125975,0.00015915689
Subject_81,7.267766e-05,-1.6508535,-2.6498947e-09,0.00058081653,0.0001257945
Subject_82,-0.00025103227,-1.5413735,2.9236611e-05,-0.0014366546,-0.00012974723
Subject_83,-7.720052e-05,0.18601853,9.484192e-08,0.00044490193,0.0017136661
Subject_84,-0.000485376,0.5556057,-4.9162216e-05,0.00016461985,-5.560562e-06
Subject_85,0.00027212044,-0.31776944,1.2202105e-05,6.116927e-05,-6.782264e-05
