Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
Subject_68,-0.45013887,-1.1102624,-0.4969106,-0.45260015,-0.89352536,-0.17699715,-0.075138554,-0.7647414,-1.236425,-0.6745973,-1.4943751,-0.08876399,1.2983158,-1.2480117,0.5297573,-0.56162286,-0.9698615,0.99716824,-0.9092357,-0.71207976,-0.88337654,-0.36662364,2.0604157,-0.98668516,-0.5978869,1.2816501,1.6697621,1.2454691,0.54428715,-1.4952993
Subject_69,0.73227483,-0.48157015,-0.855366,0.0622795,-0.4647437,-0.4080027,1.1576535,0.99602205,0.90738827,0.14034508,0.5975377,-0.1656437,-0.9707233,0.18464296,0.8949873,-0.3197824,-0.10916631,-0.5259169,-0.47822198,1.013468,-0.7322106,0.2361561,-0.49915937,-0.9956229,0.85169065,-1.0911653,-0.024107084,0.16768853,-1.2315354,0.88891417
Subject_70,-0.5252339,2.351714,-1.3296676,-0.5843883,0.85232615,-0.5184084,1.5940652,-0.058366247,1.2078477,-0.5140475,0.99754727,0.16127664,-0.6813649,0.4813105,-0.02642099,1.3193382,-0.89777726,-0.5089232,1.1183922,-0.2163206,1.0654683,-1.3307416,-0.47237232,-0.97618884,1.4220656,0.69136524,-0.78046906,-0.46316835,-0.25890023,0.29205796
Subject_71,1.1073941,-1.2013258,0.65912724,1.6862817,0.84559315,-0.6966862,0.66211283,-0.31420815,0.40293866,1.831419,-0.07243447,-1.2489854,0.8127871,0.059434224,0.4548684,0.43713364,-0.66041297,0.16885422,-0.92159677,0.98177373,-0.78763396,-0.84524804,-2.023276,0.71624255,1.0520364,-1.8126992,0.59094566,0.4467739,-0.8331254,-0.24834016
Subject_72,0.59721106,-0.4897416,0.4250496,-0.34452933,0.10564252,-0.9042646,-0.61615866,-0.16922273,-0.46432313,0.83801484,0.13589217,-0.8380587,0.35086587,-0.569777,-0.78365225,-0.71513844,0.1345456,0.3267522,-0.8767731,-0.33470324,-0.853521,0.8184035,0.55013794,-1.0556839,-0.5499124,0.2992271,0.2136856,-0.5323061,0.16893186,-1.3954477
Subject_73,2.0413284,-0.8668724,0.5597962,-1.6277267,0.46066117,-1.2479843,-0.71161747,-0.96510214,-0.5933961,-1.3070694,-0.49441093,1.2985172,0.77221304,-0.3661809,0.8533908,0.4458916,1.3882896,-0.14430146,1.8772777,-1.5150527,0.32477826,0.6799803,0.6658437,-0.4960854,0.96143156,-0.65886384,-1.3401092,-0.8759921,0.07927911,0.25390452
Subject_74,-0.80954033,-1.1378934,0.90231377,-0.9002574,-0.85444045,-1.2150849,-1.025544,0.39915687,-0.9467316,0.66021615,-0.2387934,0.8596369,-0.44557035,-1.0523701,0.7132084,-0.45160547,-1.2395962,-0.051943097,-0.056347765,0.26046228,-0.9027881,0.67537713,0.6557866,0.0072164275,-0.6541154,-0.17086928,0.2071042,1.4172864,-0.46276107,1.0955745
Subject_75,-0.09382496,-1.3989509,-0.47099054,-0.4798035,-0.72209305,1.9103717,0.315623,-1.0622605,0.8923088,0.34126815,0.83629286,0.49584576,-0.915449,0.20498301,-0.40994078,-0.7018264,1.3227243,0.061890192,-0.72878283,-0.7423062,-1.1014502,1.1527458,-1.7093301,1.0903639,1.0563318,0.11740126,-1.0173419,-1.3825239,1.7560151,0.82255703
Subject_76,1.247625,0.6842019,-1.4260265,1.3170334,-0.19017178,1.1757215,-0.70678896,0.8412245,0.609174,-0.50367224,0.11032074,-0.053767297,-1.4304146,1.8349814,0.2101372,0.029579302,0.78367704,-1.1808575,-0.4029265,0.56284344,-1.4155716,1.833375,0.93559366,-0.7488388,0.4714536,-1.5128912,-0.7733896,-1.1829208,-1.1526028,0.06545733
Subject_77,0.83567405,0.1389388,-0.5845456,0.21269992,0.934349,-0.050151113,0.68213415,1.1954886,0.6949731,-0.4501857,-0.474457,0.58552366,-0.37318113,-0.6430217,-0.56175125,0.31813192,0.27018252,-0.9455704,-1.339216,1.2382663,-1.1255301,0.14626825,1.2920811,-1.0677024,0.8510932,0.66674465,0.69231224,0.7731871,-0.14431062,-1.6691438
Subject_78,-1.2891049,0.31469566,1.4280969,-0.28752914,2.0592327,0.09822448,-1.252661,-2.3649666,-2.357403,-0.6189892,0.7505052,1.0857904,1.451714,-1.2836425,-0.8401327,-1.3181479,-0.770204,1.8482734,1.2731756,-2.1367733,-1.9789865,-0.22210774,-1.5771282,2.7536054,-1.0490081,1.988875,2.3674247,0.56397194,1.8438121,-0.578902
Subject_79,-0.76900953,0.40279654,-1.0045558,-1.0910488,1.2069938,-1.7873768,1.1083777,1.1931953,1.0974637,2.0726547,1.5192655,1.4821893,-1.81186,-0.8501445,-1.3197374,0.64944196,-1.1515335,-1.1652832,-0.08155202,0.27362034,-0.37566608,-1.6023353,0.14883268,-0.69140315,1.1711979,1.0577198,-0.88139015,-1.2483714,-1.7510751,0.9567559
Subject_80,1.021979,0.11130732,-0.3221608,0.35289925,0.7246619,-0.66392,-0.25612015,1.3491721,0.8137387,0.3056416,0.41420797,-0.52877533,0.7873209,0.61030954,-1.092874,-0.76667964,0.30655196,-1.6092694,-0.717203,0.8583,0.20103672,-0.2971661,0.780237,-0.5448782,0.8717419,0.6915757,-0.536417,1.462114,1.0467,-0.8249748
Subject_81,-1.4355121,-0.19366878,0.7040355,-0.8182661,-1.1495993,-1.3652292,-0.8315977,-0.8313851,-1.6208899,-0.48970863,-0.42471698,0.22122276,1.463148,-0.2650644,-1.2670653,-0.85115564,-0.23114105,1.4041487,0.6021873,-0.7901136,-0.21234016,-0.9304964,0.94172776,-1.0867646,-2.3389564,0.9810087,1.3215636,0.79150164,1.1791359,-1.4113706
Subject_82,-1.8468306,-0.42199063,0.51337516,-1.0393742,-1.3629597,-0.57558596,-1.5814592,-0.23995173,-0.9994956,-0.8781105,-0.6344464,-0.6270522,1.1949044,-1.6613256,-0.49234942,-1.1120825,-1.0086877,0.9091783,-0.22273144,-0.31777272,0.20496587,0.825204,0.4351685,-0.5787643,-1.9446385,1.1907408,0.87580675,-0.60232145,1.1617138,-0.8158472
Subject_83,0.63047665,0.15519753,-0.3861327,0.4593379,0.2305731,0.8756613,0.5002494,0.3497872,1.2831604,1.3062918,-0.6956917,-0.12060625,-0.6772968,-0.6484836,-1.0744681,-0.5340829,-1.0619289,-0.33979586,-1.2739347,0.37470925,-0.81365305,0.33357462,0.6130228,-0.62603366,1.1863747,0.6030468,0.42127582,0.26751035,0.29967603,-0.8594024
Subject_84,0.4515627,1.6923232,0.6050079,-0.7125078,-0.68852085,-1.4725009,0.30661866,1.0852361,1.2768563,0.3403687,1.2001686,0.6857921,-0.2282768,1.1886712,-1.1317364,-0.6563484,1.018,-0.2187625,0.14247155,1.7933408,-0.45791772,-1.1064377,0.84694356,-1.0094388,0.33219847,-0.28778577,0.3696837,0.5152934,-1.0814542,-0.25373366
Subject_85,-0.40576643,-0.23647414,0.2556071,1.2463293,1.5506082,0.8028609,-0.5630408,-0.4130493,-0.94069046,-0.37362543,-0.6402946,-0.050348204,-0.5329009,-0.9554626,-2.5564554,0.49835113,0.5670797,0.6893496,1.4345796,-1.3270668,0.59729326,1.4199789,0.8592101,-0.5271218,0.40945467,-0.46919078,1.3021901,0.48060635,0.69110554,-0.6320394
