Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
Subject_74,-1.0157894,-1.21233,-0.92171794,-0.677277,-1.0948882
Subject_75,0.17455827,0.044973724,-0.19558123,0.15870969,0.28438768
Subject_76,-1.0397625,-1.7108997,-0.17148243,0.8234281,-0.571616
Subject_77,-0.5292795,-0.047028974,-0.31425276,0.9340668,-1.2597824
Subject_78,0.8385882,0.21976398,0.819457,-0.5185676,0.41866845
Subject_79,-0.093050845,-0.0007019241,-1.6867857,-1.1346794,1.8406885
Subject_80,0.20193212,-0.23952813,1.0678293,1.0341293,-0.87681
Subject_81,-0.83131343,0.6703291,-0.8446472,0.122441866,0.28939903
Subject_82,0.14767082,0.036130894,1.1118473,-0.82953006,0.84300214
Subject_83,0.122501604,-0.24940577,-0.28277847,-0.9208887,0.9137481
Subject_84,0.4262257,-0.6204539,-0.5434013,0.6673607,0.027309211
Subject_85,-0.8425872,-0.3416529,-0.052312713,0.17457767,-1.470369
Subject_86,0.5188285,-0.35109913,0.88664484,-0.00081497006,0.17879993
