Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
Subject_50,0.9923866,-0.6942147,-0.9141225,1.2417939,-0.2436201
Subject_51,0.41376805,0.89757174,-0.30733198,1.0427779,-0.4444053
Subject_52,-0.4072248,-1.6585261,-1.1276784,0.34195334,-0.53542066
Subject_53,0.13634506,-0.78088576,0.19560824,0.44122538,-0.29579088
Subject_54,-0.28855136,0.17424986,0.24674277,-1.3192625,0.62718296
Subject_55,-0.005823044,-2.355562,-0.5223803,1.1383923,-0.6908889
Subject_56,-0.5260855,-0.6414398,-0.49356243,0.4837818,0.8097942
Subject_57,-0.16668221,-1.965151,-0.053484116,-0.7256556,0.30439714
Subject_58,-0.85514724,-0.13972962,-0.029624168,0.84646314,0.011978367
Subject_59,0.94594055,0.9118317,0.7027341,-0.008296126,0.18330628
Subject_60,0.7882957,0.7555217,-0.35203645,0.111453794,-0.47884345
Subject_61,0.43902227,0.76853436,-0.5001985,0.19716652,-1.2316649
Subject_62,1.240201,-0.513093,-0.2886972,-0.535448,0.7686118
Subject_63,-0.07094874,0.4504223,0.01556915,0.30019194,0.064049296
Subject_64,-0.7826285,0.31580034,0.9801182,0.033700474,0.11265732
Subject_65,0.14647396,1.090953,0.066287465,0.31411391,0.4246878
Subject_66,0.04377846,0.7716141,-0.8807406,0.29821587,0.7374993
Subject_67,0.6892042,1.4192231,1.1605095,-0.62285197,-1.1317376
Subject_68,0.33438504,-0.026374029,-0.56898326,-1.1467038,-0.8691731
Subject_69,0.8174337,1.2988945,-1.5657785,1.6330829,-0.07897199
Subject_70,0.40329692,0.3931958,0.089144066,-0.5335219,0.10136505
Subject_71,-0.6269687,-0.2265266,0.75344837,-0.10490352,0.22182953
Subject_72,-0.28658536,1.014776,-0.41889238,-0.94868755,-0.27299118
Subject_73,-0.10560148,-0.98418295,0.16049914,-0.11302046,-0.113146774
Subject_74,0.29862556,1.0889469,0.024209691,-0.31565973,-0.12166532
Subject_75,0.69330955,0.44190645,-0.20077361,1.3172084,0.3342661
Subject_76,0.6881444,0.5924445,-0.232391,-0.014664396,-1.1488733
Subject_77,0.033326093,-0.74621993,0.29947692,0.73335105,-0.5903679
Subject_78,0.77206975,0.6020501,0.6412336,0.30262244,-0.44549838
Subject_79,0.09872542,0.2915475,0.48110095,-0.9531519,0.68970877
Subject_80,-0.8224593,0.72501093,-0.23948252,0.37288123,-0.62664026
Subject_81,0.5776406,-0.7997737,0.09311008,-2.0238745,-0.5255148
Subject_82,0.5428452,1.677278,1.0055925,-0.8940143,0.5022484
Subject_83,0.9828701,-0.18284523,1.0167472,-0.41620252,-1.3052188
Subject_84,0.78921264,1.1285508,-0.080857016,0.98182285,0.25405803
Subject_85,0.058558516,-1.3947546,0.5315171,0.059312414,0.2220342
Subject_86,-0.4424765,0.69370234,-1.1048403,-0.91872156,1.2442466
