Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_47,-1.531603e-05,0.0006621465,0.21707644,0.08625832,-0.010772497
Subject_48,4.1711675e-05,-0.00023110745,-0.05362492,0.037149057,0.01499095
Subject_49,-5.056166e-05,3.005257e-05,-0.6288751,-0.69793254,0.0014741922
Subject_50,3.3414674e-06,-0.00018629272,0.78446925,0.76525915,-0.00029662644
Subject_51,9.874953e-06,-4.1515206e-05,0.28365973,0.4988372,-0.0003791825
Subject_52,1.5582356e-06,-0.00096013193,0.6352189,0.6379788,0.015329097
Subject_53,-1.253004e-05,2.3377877e-05,-0.46575904,-0.2313448,-0.00013354457
Subject_54,-1.6341533e-05,-0.0002063444,-0.006221552,-0.6355362,0.0077488404
Subject_55,-1.9526697e-06,-0.00017346781,0.2455086,0.1828623,-0.00011394724
Subject_56,4.2729234e-06,0.0017399053,-0.19273674,-0.076627545,-0.019257024
Subject_57,-3.1298863e-05,0.001018255,-0.7171145,-0.7506424,-0.0005690217
Subject_58,-1.5239248e-05,-2.4641009e-05,-0.16024168,-0.5985866,0.021784602
Subject_59,1.1739393e-06,-0.0079197725,0.026240379,-0.25390795,-0.0010962284
Subject_60,3.1757452e-06,6.239499e-05,0.683433,0.49488756,0.0022736276
Subject_61,9.000705e-06,-0.00016320328,0.7634982,0.51703084,0.02484965
Subject_62,-6.873378e-07,-1.0172723e-05,0.474375,0.023608118,0.041100897
Subject_63,8.792895e-06,0.0034258927,-1.5109746,-1.3236027,0.00022829979
Subject_64,0.00028136655,0.02974275,-0.051872224,0.25484094,-0.0018042383
Subject_65,-1.3957383e-05,0.0024822096,-0.11114598,0.13616796,0.010296978
Subject_66,-2.3369383e-05,-4.955215e-05,-0.7444644,-0.44322857,-0.0025534378
Subject_67,-1.702184e-05,0.00019214909,1.2020648,0.8615778,0.0049214195
Subject_68,-1.28881275e-05,2.8950266e-05,0.8265121,1.0696024,-0.00050215557
Subject_69,-4.1808657e-05,0.00017783779,-0.6166654,-0.2620685,-0.000110863366
Subject_70,-7.280611e-06,-5.7795864e-05,-0.5241387,-0.28876224,0.014034456
Subject_71,2.1655458e-05,-1.3689357e-05,-0.5865735,-0.0010754116,0.0107690105
Subject_72,5.3291255e-06,-0.00020742748,0.28154418,0.12407791,0.0018425517
Subject_73,2.3559908e-06,-0.0006164816,0.11437587,0.090895645,0.012596198
Subject_74,-5.700539e-07,-3.5260175e-05,0.27139637,0.41922998,3.7538386e-05
Subject_75,-9.0750376e-08,-0.00016030711,-0.08373363,-0.4595636,-0.034782227
Subject_76,-7.376385e-06,-0.0001060038,-0.56539446,-0.5279408,-0.010970645
Subject_77,-2.4173289e-05,-9.4259885e-05,-0.15189955,-0.09857579,0.000767203
Subject_78,0.026327463,3.7718506e-05,1.1928,0.88337314,-0.09323503
Subject_79,-2.8169132e-05,-0.00011923653,-0.89149207,-0.32913586,0.0014079667
Subject_80,-0.0019956268,0.00021593922,-0.11966991,-0.18255013,0.011087041
Subject_81,-0.00012045964,-0.0016303272,1.0067006,0.84783536,0.02279923
Subject_82,1.752526e-05,-0.00063941843,0.9309405,0.8098484,0.006001344
Subject_83,6.9534553e-06,-0.00023105064,-0.14811304,-0.15731768,-0.014931084
Subject_84,1.48966565e-05,-0.0002502408,-0.49597973,-0.062030066,0.019845266
Subject_85,1.5101568e-05,-0.011388797,0.29339024,0.031609055,-0.016947117
